node_name,ICES_rect,abundance,biomass,bodymass,year
Clupea,42G6,0.5254755897155341,16.1338770831079,30.7033807066889,2015
Clupea,42G7,1.2012240250627453,34.22775423134241,28.494063985737,2015
Clupea,43G7,1.777310878241225,49.06764696404799,27.6078020816504,2015
Clupea,44G7,0.23406831748266996,4.6046269152421235,19.6721494167319,2015
Clupea,44G8,1.2265929094262156,23.35432065971324,19.0399932041333,2015
Clupea,45G7,0.3190466989180999,7.112151862676758,22.2918835606021,2015
Clupea,45G8,0.15411204716721721,3.2426043992472895,21.040564049668,2015
Clupea,46G8,0.601628640630367,10.800555502008443,17.952196375977,2015
Clupea,42G6,0.08540554489356891,2.260788503467402,26.4712145597193,2016
Clupea,42G7,0.16896606648750456,3.873029553247732,22.9219371306969,2016
Clupea,43G7,0.11247605726244496,2.8758119108251328,25.5682140787962,2016
Clupea,44G7,0.005151687015465501,0.054909511642319914,10.6585496124823,2016
Clupea,44G8,0.1495301461509869,3.4274988709276104,22.9217917533948,2016
Clupea,45G7,0.4819279567959022,10.319343255452868,21.4126263270988,2016
Clupea,45G8,0.04220730287602289,0.5251144014597233,12.4413162101867,2016
Clupea,46G8,0.35193422072958,5.3246973644374975,15.1298085005746,2016
Clupea,42G6,0.4644417593445348,11.120315917148638,23.9434023608099,2017
Clupea,42G7,0.4567375427410948,6.48313912557664,14.1944519968039,2017
Clupea,43G7,0.17562484101121734,3.126678226055748,17.8031661583457,2017
Clupea,44G7,0.4507156444241841,2.8791286777879934,6.38790490946071,2017
